"__typename","brandType","contentDirectFeedbackPromptId","customData/doWeEndorseIt","customData/hotel","hotelId","id","impressionAnalytics","impressionAnalytics/__typename","impressionAnalytics/event","impressionAnalytics/referrerId","locale","managementResponses/0/__typename","managementResponses/0/header/__typename","managementResponses/0/header/text","managementResponses/0/id","managementResponses/0/response","photoSection","photoSection/__typename","photoSection/exitAnalytics/__typename","photoSection/exitAnalytics/linkName","photoSection/exitAnalytics/referrerId","photoSection/imageClickAnalytics/__typename","photoSection/imageClickAnalytics/linkName","photoSection/imageClickAnalytics/referrerId","photoSection/navClickAnalytics/__typename","photoSection/navClickAnalytics/linkName","photoSection/navClickAnalytics/referrerId","photos/0/__typename","photos/0/description","photos/0/url","photos/1/__typename","photos/1/description","photos/1/url","photos/2/__typename","photos/2/description","photos/2/url","photos/3/__typename","photos/3/description","photos/3/url","photos/4/__typename","photos/4/description","photos/4/url","photos/5/__typename","photos/5/description","photos/5/url","photos/6/__typename","photos/6/description","photos/6/url","photos/7/__typename","photos/7/description","photos/7/url","propertyReviewSource","reviewAuthorAttribution/__typename","reviewAuthorAttribution/text","reviewFooter/__typename","reviewFooter/messages/0/__typename","reviewFooter/messages/0/seoStructuredData/__typename","reviewFooter/messages/0/seoStructuredData/content","reviewFooter/messages/0/seoStructuredData/itemprop","reviewFooter/messages/0/seoStructuredData/itemscope","reviewFooter/messages/0/seoStructuredData/itemtype","reviewFooter/messages/0/text/__typename","reviewFooter/messages/0/text/text","reviewInteractionSections/0/__typename","reviewInteractionSections/0/accessibilityLabel","reviewInteractionSections/0/feedbackAnalytics/__typename","reviewInteractionSections/0/feedbackAnalytics/linkName","reviewInteractionSections/0/feedbackAnalytics/referrerId","reviewInteractionSections/0/primaryDisplayString","reviewInteractionSections/0/reviewInteractionType","reviewInteractionSections/1/__typename","reviewInteractionSections/1/accessibilityLabel","reviewInteractionSections/1/feedbackAnalytics","reviewInteractionSections/1/primaryDisplayString","reviewInteractionSections/1/reviewInteractionType","reviewInteractionSections/2/__typename","reviewInteractionSections/2/accessibilityLabel","reviewInteractionSections/2/feedbackAnalytics","reviewInteractionSections/2/primaryDisplayString","reviewInteractionSections/2/reviewInteractionType","reviewInteractionSections/3/__typename","reviewInteractionSections/3/accessibilityLabel","reviewInteractionSections/3/feedbackAnalytics","reviewInteractionSections/3/primaryDisplayString","reviewInteractionSections/3/reviewInteractionType","reviewPosition","reviewRegion","reviewScoreWithDescription/__typename","reviewScoreWithDescription/label","reviewScoreWithDescription/value","seeMoreAnalytics/__typename","seeMoreAnalytics/linkName","seeMoreAnalytics/referrerId","submissionTime/__typename","submissionTime/longDateFormat","superlative","text","themes","themes/0/__typename","themes/0/icon/__typename","themes/0/icon/id","themes/0/label","themes/1/__typename","themes/1/icon/__typename","themes/1/icon/id","themes/1/label","title","translationInfo","translationInfo/__typename","translationInfo/loadingTranslationText","translationInfo/seeOriginalText","translationInfo/targetLocale","translationInfo/translatedBy/__typename","translationInfo/translatedBy/description","translationInfo/translationCallToActionLabel","travelers/0","travelers/1","travelers/2","travelers/3"
"PropertyReview","CheapTickets",,"no opinion","Prague Hotel Krystal","428588","6180950e5560ae2a9d505514",,,,,"en_US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Stephany","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Stephany","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Oct 2021","PropertyReviewInteraction","Mark review 7 as helpful. 0 other users found review 7 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Stephany's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Stephany's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1927",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 2, 2021","Excellent","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6180874428e30508cd99c803",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancún on Nov 3, 2021","da4597d9-c5b7-4770-92fc-ec538a7cf4d3","Dear Ms. Maria;

We thank you for choosing us.

We are pleased to read that you overall experience was really positive, we regret to learn that the beach did not meet your expectations, we are located in front of a reef therefore the beach differs from the typical beaches of Cancun.

We remain at your service and look forward to welcome you back in a near future.

Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Maria","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Maria","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Oct 2021","PropertyReviewInteraction","Mark review 8 as helpful. 0 other users found review 8 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Maria's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Maria's review",,"See less","REVIEW_COLLAPSE_LABEL","1928",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 2, 2021","Excellent","I like the pool and the service.
I didn't like that we were unable to use the beach near the hotel",,"ReviewThemes","Icon","sentiment_4","Liked: Staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","617fe54e450c9128ab6644a1",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancún on Nov 1, 2021","0c7b7624-efa6-452c-86a5-98fd40363b1a","Dear Mr. Rudolf;

We thank you for choosing us.

We hope that your stay has been pleasant, we are regret to read that the beach did not meet your expectations, it is worth mentioning that we are located in front of a reef so the beach differs from the typical beaches of Cancun. Please receive our apologies if this may caused you any inconvenience, every day we are improving to offer more facilities and services to our guests to create an incredible experiences.

We remain at your service and look forward to welcome you back soon.

Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Rudolf","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Rudolf","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Oct 2021","PropertyReviewInteraction","Mark review 9 as helpful. 0 other users found review 9 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Rudolf's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Rudolf's review",,"See less","REVIEW_COLLAPSE_LABEL","1929",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 1, 2021","Good","Excellent resort for those, who don't need a ocean beach. The sand look a like dust ,a lot of small pieces sea grass. By this reason water in ocean always looks dirty and no people on the beach. Every one use pools. ",,"ReviewThemes","Icon","sentiment_4","Liked: Staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","617fe5329a16002d218e7ea1",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_GB","ManagementResponse","LodgingHeader","Response from Moon Palace Cancún on Nov 3, 2021","a3495c33-6ac3-4db3-9ac6-fc0eeee1f4a6","Dear guest;

We thank you for the positive comments and for highlight the service provided by the 
entertainment team, especially Vanessa's.

We remain at your service and look forward to have you back soon.

Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Aaron","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Aaron","author","true","https://schema.org/Person","EGDSPlainText","Stayed 10 nights in Oct 2021","PropertyReviewInteraction","Mark review 10 as helpful. 0 other users found review 10 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Aaron's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Aaron's review",,"See less","REVIEW_COLLAPSE_LABEL","1930",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 1, 2021","Excellent","We stayed at Nizuc. The entertainment Team led by Vanessa were ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","616e0caff4d11850c05a1f24",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 19, 2021","450ac5e8-1e07-4545-b21c-c59add20e8a3","Dear Heather, 
First and foremost thank you for taking the time to share your experience with the Expedia audience. 
We hope to welcome you again in the future for another memorable experience. 
Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Heather","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Heather","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Oct 2021","PropertyReviewInteraction","Mark review 1 as helpful. 0 other users found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Heather's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Heather's review",,"See less","REVIEW_COLLAPSE_LABEL","1951",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 19, 2021","Excellent","So huge it can be a little overwhelming.  Definitely download the app and check it out before you go.",,"ReviewThemes","Icon","sentiment_4","Liked: Staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","616d9cd2597c19719c3b94a4",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 20, 2021","de46c904-a501-4ee8-8284-a4944bd268c2","Dear Thomas, 
Thank you for taking the time to share your comments with us. 
We deeply regret to read that your stay did not meet your expectations, however we feel pleased to know that the Public Relations management gave immediate follow-up and solution to your concerns, as well as provided options to enhance your stay. 
We hope to be able to welcome you again and provide you with enhanced experiences. Best regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Thomas","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Thomas","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Oct 2021","PropertyReviewInteraction","Mark review 2 as helpful. 1 other user found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Thomas's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Thomas's review",,"See less","REVIEW_COLLAPSE_LABEL","1952",,"LodgingEnrichedMessage","2 out of 10 Terrible","2/10 Terrible","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 18, 2021","Terrible","Denied me upgrade and $120 credit even though IT WAS WRITTEN IN THE RESERVATION I PRESENTED.   Check in lady argued with me that I hadn’t read the terms and conditions, which she then attempted to read.   Failed.  Wasting my precious time.   Then she told me to contact Expedia myself to sort it out.  Which was infuriating.  How is this my problem to resolve at all?  Then she told me to go to guest services, and they’d help me.   But guest services is only there to sell you time shares at a nearby property. And even when I told that lady I wasn’t interested, she continued to talk over me about tour times at the nearby property, rather than listening to me about my credit and upgrade issue.  WHICH AGAIN WERE WRITTEN IN MY RESERVATION.   When she finally stopped talking, she said, oh, I can’t help you with that.  You need to talk to Public Relations.  Again mentioned that I should call Expedia.   Utter nonsense that this was made my problem to solve at all.     So I walked over a few metres to Public Relations, who said they’d look into it and call me.  Total time wasted approximately an hour.  I was only staying for a day and half.   Utter nonsense.  And profoundly offensive that guest services was actually nothing of the sort.  Just a trick to get you to spend several hours looking at the time shares they’re trying to unload. My time was wasted and I was tricked by this guest services / time share pressure sale desk located 30 feet from the check in, that was supposed to help.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, amenities, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","616c4a8893504169e097279b",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 19, 2021","97025db2-4db1-428b-abd4-653fd3fadca9","Dear Ricardo, 
It is great to read your positive review, we thank for taking the time to share it with us, we are pleased that you enjoyed our facilities and services.
We hope to have the opportunity to welcome you again soon. 
Kind regards",,"LodgingGalleryCarousel","ClientSideAnalytics","Guest image module close","HOT.HIS.reviewsPage.CloseGuestImage","ClientSideAnalytics","Guest image module open","HOT.HIS.reviewsPage.OpenGuestImage","ClientSideAnalytics","Guest image module interaction","HOT.HIS","Image","","https://a.travel-assets.com/ugc/hotel-reviews/AB4CE724892408C34B847BFB16D18A1B60A462C51634487048110.jpg?resize=360:*","Image","","https://a.travel-assets.com/ugc/hotel-reviews/622142463ECD61557F6F9361E52F455A69A0783A1634487092835.jpg?resize=360:*","Image","","https://a.travel-assets.com/ugc/hotel-reviews/F216B505465D50C21AC9A7A2F75363EA4793CACD1634487091146.jpg?resize=360:*","Image","","https://a.travel-assets.com/ugc/hotel-reviews/9A8BA1BDFFF4A331CC300C26A9342678678057801634487093774.jpg?resize=360:*","Image","","https://a.travel-assets.com/ugc/hotel-reviews/E2C4F83424324E3EB6DEA1383AEC96DD5B8440A51634487092042.jpg?resize=360:*",,,,,,,,,,,"LodgingHeader","Ricardo","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Ricardo","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Oct 2021","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Ricardo's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Ricardo's review",,"See less","REVIEW_COLLAPSE_LABEL","1953",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 17, 2021","Excellent","Room was great, food was good, but the beach needs to be worked on to be able to use it. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities, room comfort",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","616c30192f8ba60566663e86",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 19, 2021","c0199df6-845b-4c1e-a52a-b9a6c49ac1b3","Dear Robert, 
Thank you very much for staying at Moon Palace Cancun. 
We strive to provide an incredible experience that goes beyond the expected, this is why we regret to be reading your comments concerning the invitation for the presentation. Please rest assured we will revise this comments to offer you better experiences in the future.  
Best regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Robert","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Robert","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Oct 2021","PropertyReviewInteraction","Mark review 4 as helpful. 0 other users found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Robert's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Robert's review",,"See less","REVIEW_COLLAPSE_LABEL","1954",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 17, 2021","Good","kept trying to push time share option",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","616bd896d034d1445d700d9a",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 20, 2021","f96d5aef-7b20-4453-bea4-2f1f6a121ac1","Dear Joseph, 
At the Moon Palace we strive to provide an incredible experience that goes beyond the expected, this is why we regret to read that your recent visit  was not up to this standard.
Rest assured we already provide a proper following up to your feedback in order to take immediately corrective actions.
We remain at your service. 
Kind regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Joseph","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Joseph","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Oct 2021","PropertyReviewInteraction","Mark review 5 as helpful. 0 other users found review 5 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Joseph's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Joseph's review",,"See less","REVIEW_COLLAPSE_LABEL","1955",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 17, 2021","Okay","When you need a golf cart to het around the property it’s inconvenient. With a family it’s tough because everything is so spread out. The hotel doesn’t effectively communicate restaurant hours so we found ourselves going to 2-3 restaurants before hitting an open one. 

We did the Grand tour. Which is a sister property. Once they threw every sales person at us and still didn’t make the sale they were no longer interested in us. The property is several hundred acres. They wined and dined is getting there and in the end they literally left us without a guide or transportation back to our hotel. No direction nothing. Actually the hostess sees us leaving (we made eye contact) as we walk by doesn’t say a word and let’s us leave down a wrong hall way. 

My family and I won’t be back ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children","Traveled with group","Traveled with family",
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","616b8b8261ae134e253ce436",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Oct 19, 2021","85b07462-d9aa-4fb4-97d9-e470b7fbbbdd","Dear guest, 
Thank you so much for making us part of your vacations. It is sincerely an honor to be worthy of your recommendation and also to have the pleasure of welcoming you. 
Please come back soon to Moon Palace Cancun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Verified traveler","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Verified traveler","author","true","https://schema.org/Person","EGDSPlainText","Stayed 9 nights in Oct 2021","PropertyReviewInteraction","Mark review 6 as helpful. 0 other users found review 6 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from this verified traveler's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from this verified traveler's review",,"See less","REVIEW_COLLAPSE_LABEL","1956",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Oct 17, 2021","Excellent","Amazing staff and the best resort I have been to. Recommend to everyone ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities, room comfort",,,,,"",,,,,,,,,"Traveled with group",,,
